ticker,quarter,date_parsed,format,prep_pos_mean,prep_neu_mean,prep_neg_mean,prep_pos_share,prep_neg_share,prep_n_chunks,qa_pos_mean,qa_neu_mean,qa_neg_mean,qa_pos_share,qa_neg_share,qa_n_chunks,call_seconds,prep_pos_mean_zscore,prep_neu_mean_zscore,prep_neg_mean_zscore,prep_pos_share_zscore,prep_neg_share_zscore,prep_n_chunks_zscore,qa_pos_mean_zscore,qa_neu_mean_zscore,qa_neg_mean_zscore,qa_pos_share_zscore,qa_neg_share_zscore,qa_n_chunks_zscore
AAPL,2022-Q3,2022-07-28,standard,0.6232172321114275,0.3110894954038991,0.0656932554104262,0.8888888888888888,0.0,9,0.1215687601694038,0.7124230095318386,0.1660082060178475,0.0,0.1428571428571428,14,10.5,0.32063083771714723,-0.10641185887960575,-0.265027922202846,1.7787477008438684,-0.6187654937148589,-0.9013878188659973,-1.9579857294448044,-0.07298999047775016,2.558763934637784,-1.699616862312649,1.6351082866473952,0.0
AAPL,2022-Q4,2022-10-27,standard,0.5389086931943894,0.3087812656536698,0.1523100389167666,0.5,0.2,10,0.203566106609427,0.7299698041035578,0.0664640847020424,0.1538461538461538,0.0,13,13.4,-0.5335844601497131,-0.15802553571226627,0.5887797248159428,-0.6868431716129786,0.8964447082088064,0.0,-0.3369873542340112,0.29406856031256845,0.07458528529650992,0.5769633072305775,-0.49884659592632397,-0.6183469424008422
AAPL,2023-Q1,2023-02-02,standard,0.3415925795720382,0.267290657047521,0.3911167858168483,0.3636363636363636,0.4545454545454545,11,0.1948510832511461,0.7492051262121934,0.0559437911097819,0.0769230769230769,0.0,13,10.9,-2.5327940886987985,-1.085785375899522,2.942769545368965,-1.5514010100069382,2.8248940561116522,0.9013878188659973,-0.509273889311468,0.6964491448872782,-0.18795446472834562,-0.5613267775410358,-0.49884659592632397,-0.6183469424008422
ABNB,2021-Q2,2021-08-12,standard,0.5384553663432599,0.4452656865119934,0.0162789292633533,0.6,0.0,5,0.2285599382594227,0.7369836997240782,0.0344563778877879,0.0833333333333333,0.0,24,13.4,0.8054920964651964,-0.7742081483408307,-0.8860889662143392,0.40479743296283627,,0.8164965809277265,0.47521287059920586,-0.6366773172120894,0.2694857142401911,-0.351908181538522,,-0.9128709291752768
ABNB,2021-Q3,2021-11-04,standard,0.3260511979460716,0.655886572599411,0.018062224984169,0.4,0.0,5,0.1623135850143929,0.7910774697860082,0.0466089464801674,0.0416666666666666,0.0,24,14.9,-1.2974266238290704,1.349240009821331,-0.5400210814525926,-0.6002168833586888,,0.8164965809277265,-1.6064767177902242,1.3630097498664464,1.8290017664866975,-1.356904348216985,,-0.9128709291752768
ABNB,2021-Q4,2022-02-15,standard,0.3389953963458538,0.6320074632763862,0.0289971327409148,0.2,0.0,5,0.219599586725235,0.756655809879303,0.0237446018308401,0.12,0.0,25,14.8,-1.1692719019160642,1.1084944140142545,1.5820164209482326,-1.6052311996802142,,0.8164965809277265,0.19364762838827357,0.09054254959532117,-1.1051361677013105,0.5324884451385253,,-0.30429030972509225
ABNB,2022-Q1,2022-05-03,standard,0.5168496835976839,0.4575748331844806,0.0255754757672548,0.75,0.0,4,0.1926582931644386,0.7766149822208617,0.0307267307200365,0.1111111111111111,0.0,27,14.2,0.5915838899866461,-0.6501091792604686,0.9180067575856355,1.1585581702039804,,-0.4082482904638627,-0.652941014699952,0.828374258409709,-0.20913282496898858,0.3180892629137867,,0.9128709291752768
ABNB,2022-Q2,2022-08-02,standard,0.4671667218208313,0.5148742636665702,0.0179590214975178,0.5,0.0,4,0.2540841946005821,0.7160759475827218,0.0298398688808083,0.16,0.0,25,13.1,0.09969509520162372,-0.0724249221045369,-0.560048837874888,-0.09770972519792628,,-0.4082482904638627,1.2772733022164118,-1.4095752222922566,-0.3229421208299906,1.497284765149849,,-0.30429030972509225
ABNB,2022-Q3,2022-11-01,standard,0.5550640697280566,0.4267389252781868,0.0181970115130146,0.6666666666666666,0.0,3,0.2234068156353064,0.7478312871285847,0.0287618957393403,0.0714285714285714,0.0,28,14.4,0.9699274440916701,-0.9609921741297477,-0.5138642929920463,0.7398022050700114,,-1.6329931618554518,0.31328393128628246,-0.23567401836711008,-0.4612763672266015,-0.639049943446654,,1.5214515486254614
AMZN,2020-Q2,2020-07-30,standard,0.7104348875582218,0.2571839682757854,0.0323811141774058,0.8,0.0,5,0.3030110510687033,0.6442750319838524,0.0527139066252857,0.0833333333333333,0.0,12,7.4,1.4298326822435292,-0.7990964596967308,-0.6912395057636715,1.154706585182326,-0.7071067811865475,-0.7071067811865476,0.7549851851620766,-0.3029983608050647,-0.39812296987459606,-0.3819899429211152,-0.6598274531213631,-0.16978110252852305
AMZN,2020-Q4,2021-02-02,standard,0.5398125112056732,0.4394219763576984,0.0207655349746346,0.6,0.0,5,0.2059536081339631,0.7110756997551236,0.082970670956586,0.0714285714285714,0.0,14,7.9,-0.5455165199534858,1.3092913531175694,-0.8387439345036487,-0.1905826402728109,-0.7071067811865475,-0.7071067811865476,-0.6674159785940293,0.4999072045811004,0.05976930073646971,-0.515069109327773,-0.6598274531213631,0.9620929143282946
AMZN,2021-Q1,2021-04-29,standard,0.6479279641062021,0.3340744059532881,0.017997620627284,0.75,0.0,4,0.3015183688451846,0.6835622563958168,0.0149193671531975,0.0833333333333333,0.0,12,6.8,0.7061702646154286,0.0904812053989948,-0.8738932471190481,0.8183842788185416,-0.7071067811865475,-2.121320343559643,0.7331095528802885,0.16921145657205194,-0.9700885411459208,-0.3819899429211152,-0.6598274531213631,-0.16978110252852305
AMZN,2021-Q2,2021-07-29,standard,0.6518335945904254,0.2741010129451752,0.074065401777625,0.8,0.0,5,0.3763152391960223,0.5248187979062399,0.0988659696498264,0.3333333333333333,0.0833333333333333,12,7.7,0.7513869837000684,-0.6033760872827361,-0.16189723857510707,1.154706585182326,-0.7071067811865475,-0.7071067811865476,1.8292764434904365,-1.7387935161678105,0.3003216060323666,2.4126725516186966,0.4683749278633507,-0.16978110252852305
AMZN,2021-Q3,2021-10-28,standard,0.6247118705262741,0.2656457293778658,0.1096424021137257,0.6666666666666666,0.1666666666666666,6,0.2413193751126527,0.7301198499543327,0.0285607859758394,0.1428571428571428,0.0,14,8.9,0.43739020826171765,-0.7011988028338807,0.28988954013382867,0.2578471015455678,0.7071067811865472,0.7071067811865476,-0.14912179541181714,0.7288069250951364,-0.7636454406655995,0.28340588911217296,-0.6598274531213631,0.9620929143282946
AMZN,2021-Q4,2022-02-03,standard,0.4133472715814908,0.4651431857297818,0.1215095591420928,0.3333333333333333,0.1666666666666666,6,0.2671328376118953,0.7087975190236018,0.0240696322602721,0.0769230769230769,0.0,13,9.0,-2.009644587664292,1.6068707930035122,0.440588716445181,-1.984301607546326,0.7071067811865472,0.7071067811865476,0.22918097034500667,0.47252478387600244,-0.8316125421694784,-0.45364795560162313,-0.6598274531213631,0.39615590589988575
AMZN,2022-Q1,2022-04-28,standard,0.5003662398084998,0.2230793392906586,0.2765544432525833,0.5,0.3333333333333333,6,0.2502695173025131,0.6395163495432247,0.1102141356942328,0.1818181818181818,0.0909090909090909,11,9.5,-1.0021984769146923,-1.1936671909597403,2.409479519093892,-0.863227253000379,2.121320343559643,0.7071067811865476,-0.017955217334955996,-0.36019498387727594,0.47205964981152876,0.7189377064430532,0.5709387806801433,-0.7357181109569318
AMZN,2022-Q2,2022-07-28,standard,0.6247861801336209,0.2447459337611993,0.1304679017824431,0.6666666666666666,0.1666666666666666,6,0.2554130296815525,0.6420449059117924,0.1025420452722094,0.0909090909090909,0.0909090909090909,11,9.2,0.4382505140828295,-0.9429972884093097,0.5543493124993664,0.2578471015455678,0.7071067811865472,0.7071067811865476,0.05742424633645753,-0.3298031921714333,0.3559536820613834,-0.2973032006623328,0.5709387806801433,-0.7357181109569318
AMZN,2022-Q3,2022-10-27,standard,0.6014773699765404,0.3578624253471692,0.0406601961391667,0.6666666666666666,0.0,6,0.1778968042797512,0.5841426485114627,0.2379605279614528,0.1111111111111111,0.2222222222222222,9,7.6,0.16839704859824373,0.365694761061355,-0.586104735129966,0.2578471015455678,-0.7071067811865475,0.7071067811865476,-1.0785954744348718,-1.0257549882572328,2.405316126846575,-0.07147188797224693,2.3487122295045415,-1.8675921278137495
AMZN,2022-Q4,2023-02-02,standard,0.5546215049301585,0.401278863971432,0.0440995885680119,0.5,0.0,6,0.1361170716583729,0.8264878392219543,0.0373951020961006,0.0,0.0,15,10.7,-0.37406811696935005,0.8679977166009617,-0.5424284270808264,-0.863227253000379,-0.7071067811865475,0.7071067811865476,-1.6908879324385875,1.8870946711545231,-0.6299508716327282,-1.3135441077677188,-0.6598274531213631,1.5280299227567034
BA,2019-Q2,2019-07-24,standard,0.617441535461694,0.281661661574617,0.100896789226681,0.75,0.0625,16,0.1582488104701042,0.7815087378025055,0.0602424509357661,0.05,0.05,20,17.5,0.23434135739750941,-0.1609056390234696,-0.18508360491704184,0.45710394343098015,-0.47594442635373313,0.9013195514887719,-0.08765673034015735,-0.0018685292433917654,0.15105841754539737,0.149696237713024,0.5038782739643373,0.6719368409052932
BA,2021-Q1,2021-04-28,standard,0.5801229139169057,0.2396100206921498,0.1802670760080218,0.5333333333333333,0.2666666666666666,15,0.1502597571203583,0.8238582454229656,0.0258819861827712,0.0,0.0,19,18.2,0.05725158413008055,-0.33968124992228116,1.088426895469472,-0.3538017526050624,1.6110448409104356,0.6878491313993259,-0.21400066055025302,0.4532011895188739,-0.7568923790724877,-0.5613608914238398,-0.612670174024819,0.4199605255658084
BA,2021-Q2,2021-07-28,standard,0.7420603464047114,0.2287410213301579,0.0291986145700017,0.8666666666666667,0.0,15,0.195787382165068,0.7768360015593077,0.0273766129914867,0.1052631578947368,0.0,19,17.4,0.8257007394226352,-0.38588900686165534,-1.3354936889246132,0.8937454720657724,-1.1148186918427645,0.6878491313993259,0.5060019266728204,-0.05207975689447715,-0.7173979306890036,0.935601485706399,-0.612670174024819,0.4199605255658084
BA,2021-Q3,2021-10-27,standard,0.7120027222803661,0.1622924535934414,0.1257048261884067,0.7857142857142857,0.1428571428571428,14,0.0905300628107327,0.8416823538450094,0.0677875748907144,0.0,0.0769230769230769,13,12.1,0.683066911569439,-0.6683841257485734,0.21296580180579885,0.5907697175028552,0.34546534356073527,0.47437871130987985,-1.1586037316469948,0.6447314448290655,0.3504329415724301,-0.5613608914238398,1.105096669035421,-1.0918973664711007
BA,2021-Q4,2022-01-26,standard,0.5834842075904211,0.2727734812845786,0.1437423146174599,0.5833333333333334,0.1666666666666666,12,0.1147821800162394,0.8502434333165486,0.034974404113988,0.0,0.0,15,12.3,0.07320208578013962,-0.19869227059800318,0.5023805418366959,-0.16666966890443705,0.5888460161279853,0.04743787113098783,-0.7750654487593162,0.7367251478569736,-0.5166317142887997,-0.5613608914238398,-0.612670174024819,-0.587944735792131
