ticker,quarter,date_parsed,word_count,sentence_count,avg_sentence_length,flesch_kincaid_grade,numeric_density,negative_count,uncertainty_count,litigious_count,forward_looking_count,word_count_zscore,sentence_count_zscore,avg_sentence_length_zscore,flesch_kincaid_grade_zscore,numeric_density_zscore,negative_count_zscore,uncertainty_count_zscore,litigious_count_zscore,forward_looking_count_zscore,excess_return_1d,excess_return_3d,excess_return_5d,y_1d,y_3d,y_5d,prep_pos_mean,prep_neu_mean,prep_neg_mean,prep_pos_share,prep_neg_share,prep_n_chunks,qa_pos_mean,qa_neu_mean,qa_neg_mean,qa_pos_share,qa_neg_share,qa_n_chunks,call_seconds,prep_pos_mean_zscore,prep_neu_mean_zscore,prep_neg_mean_zscore,prep_pos_share_zscore,prep_neg_share_zscore,prep_n_chunks_zscore,qa_pos_mean_zscore,qa_neu_mean_zscore,qa_neg_mean_zscore,qa_pos_share_zscore,qa_neg_share_zscore,qa_n_chunks_zscore
TSLA,2020-Q4,2021-01-27,9330,573,16.282722513089006,8.466888847218524,16.184351554126472,46,73,9,84,0.1660962894013395,1.1347900400461124,-0.8864518297568298,-1.2906105200368907,1.572757497212435,-0.6349951256881844,-0.8486456536669947,-0.2087951971886689,1.350050549617965,-0.0418465610553333,-0.0330387434443182,-0.0308298293056885,1,1,1,,,,,,0,0.2318834347220567,0.7372211882701287,0.0308953612469709,0.1538461538461538,0.0,26,13.9,,,,,,,0.2262407546128926,0.3283773885378958,-1.1458732778289658,0.5822594986394817,-0.5159921571086667,0.6212607441973969
TSLA,2021-Q1,2021-04-26,9013,520,17.33269230769231,8.846880866016779,9.430822145789415,66,111,5,61,-0.6429053557749599,-0.921410716276758,0.3064396511624496,-0.335735821801731,-0.6499324127538135,0.537303567890002,2.349556148582177,-0.8769398281924097,-1.0539104290566037,-0.0451110004474567,-0.0887712399360084,-0.0736156121848414,1,1,1,,,,,,0,0.2031009843945503,0.7185432547330857,0.0783557578548789,0.08,0.0,25,12.9,,,,,,,-0.5907138267394235,-0.1866326486212217,1.5897067833989682,-0.9027847975563033,-0.5159921571086667,-0.3106303720986968
TSLA,2021-Q2,2021-07-26,8539,513,16.64522417153996,8.863551712876852,11.008314790959128,82,81,8,64,-1.852579740044884,-1.1929844010741182,-0.4746065153412533,-0.2938439686118134,-0.1307554352853686,1.4751425227525512,-0.1753400110882217,-0.3758313549396042,-0.7403503014033992,-0.0149673175828754,0.0308412214545001,0.0869265994035022,1,0,0,,,,,,0,0.1668078314674937,0.7819328972178957,0.0512592813971897,0.0869565217391304,0.0,23,12.7,,,,,,,-1.6208504974572655,1.5612214202916663,0.0278871184778406,-0.7628893203784399,-0.5159921571086667,-2.1744126046908843
TSLA,2021-Q3,2021-10-20,9683,556,17.415467625899282,9.05225272360088,8.468449860580398,62,86,25,61,1.0669719384462408,0.4752539483953804,0.4004823297490156,0.1803392030285357,-0.9666638636192878,0.3028438291743647,0.2454760155235114,2.463783326826294,-1.0539104290566037,0.0299627450687063,0.1767738488367221,0.1953476730579021,0,0,0,,,,,,0,0.2608016919917785,0.6893336094486026,0.0498647123145369,0.1538461538461538,0.0,26,12.5,,,,,,,1.0470500495966015,-0.9920354772334826,-0.0524947503891015,0.5822594986394817,-0.5159921571086667,0.6212607441973969
TSLA,2021-Q4,2022-01-26,9127,526,17.35171102661597,8.947923661496493,12.271283006464335,58,75,6,71,-0.3519710101910541,-0.6886332721647349,0.3280471944447829,-0.0818273077554048,0.2849067377031886,0.0683840904587274,-0.6803192430223015,-0.7099036704414745,-0.0087100035459218,-0.1106036419712058,-0.038878187306881,-0.0891793913168323,1,1,1,,,,,,0,0.1761903765797615,0.7753979624062777,0.0484116594493389,0.08,0.0,25,13.7,,,,,,,-1.3545384522007615,1.3810324816444082,-0.1362475786426153,-0.9027847975563033,-0.5159921571086667,-0.3106303720986968
TSLA,2022-Q2,2022-07-20,9670,572,16.905594405594407,9.080213105955847,7.238883143743537,88,92,10,59,1.0337952148270235,1.0959937993607751,-0.1787947351501345,0.2506003146912934,-1.3713330920926057,1.826832130826007,0.7504552474575912,-0.0417590394377337,-1.26295051415874,0.0876215289420204,0.0825524202314659,0.0945011878474763,0,0,0,,,,,,0,0.2474980709644464,0.6900757324810212,0.0624262013544256,0.1923076923076923,0.0,26,14.2,,,,,,,0.6694430695380845,-0.971572784733558,0.6715396322297551,1.3557200695747873,-0.5159921571086667,0.6212607441973969
TSLA,2022-Q3,2022-10-19,8733,564,15.48404255319149,8.4426116727401,15.229588915607463,37,93,11,66,-1.3574809414196407,0.7856238738780779,-1.793847952044957,-1.3516161688592023,1.2585304975595983,-1.1625295377983684,0.8346184527799377,0.1252771183132013,-0.5313102163012628,-0.0580891696890615,-0.0767359910753985,-0.0249794936634071,1,1,1,,,,,,0,0.2560752828915913,0.6936443971159557,0.0502803241057942,0.2083333333333333,0.0,24,12.5,,,,,,,0.912896719223158,-0.8731733497745966,-0.0285392124957403,1.677995307464497,-0.5159921571086667,-1.2425214883947904
TSLA,2022-Q4,2023-01-25,9102,522,17.436781609195403,8.882170723005572,16.040430674577017,61,88,3,68,-0.415772401766472,-0.8438182349060835,0.4246975683483363,-0.2470566130922802,1.5253909326405617,0.2442288944954553,0.4138024261682046,-1.21101214369428,-0.3222701311991264,0.0986824472642739,0.1533161676883462,0.229938868802977,0,0,0,,,,,,0,0.2442231205105781,0.6937851092219353,0.061991775073111,0.12,0.04,25,13.8,,,,,,,0.5764876141635056,-0.8692934694449262,0.6464996418762065,-0.0983858037835859,1.0623367940472552,-0.3106303720986968
UNH,2020-Q4,2021-01-20,8771,503,17.43737574552684,10.30350175181675,16.98780070687493,32,68,4,82,-0.2332587232771605,0.0025246911105117,-0.5209464222607892,0.3313688648082468,0.7600877575478997,0.6694386813952032,-0.66323316744474,-0.5443310539518171,1.098159117773044,0.0109455596419255,-0.0099388716712694,-0.0261832906114399,0,1,1,0.7305292561650276,0.2563152662478387,0.0131554821273311,0.75,0.0,8,0.2704003941925132,0.7068361780222725,0.0227634287713205,0.1764705882352941,0.0,17,14.6,0.1632711999195013,-0.1465400068074425,-0.1806033485878573,-0.3124506310209606,,1.414213562373095,1.5134250359646235,-1.4890339569973845,-0.1807518663090718,2.1217547981049014,,-0.3689323936863112
UNH,2021-Q1,2021-04-15,9424,506,18.62450592885376,10.457838248707812,11.6723259762309,24,71,6,64,0.5619045694721888,0.0706913510943447,1.0527161997206445,0.768658933080149,-0.992371785710376,-0.7911548052852397,-0.3998905862534462,0.2721655269759088,-0.0958125404768426,-0.000778303844919,0.0256144844263661,0.0253995515503112,0,0,0,0.6839143314531871,0.3031246044806072,0.0129610600748232,0.7142857142857143,0.0,7,0.2192381098866462,0.7608697205781937,0.0198921659495681,0.05,0.0,20,15.2,-0.4577749134124321,0.4650184323547287,-0.2144118417264716,-0.5845850515876041,,0.0,0.2057870331646772,-0.1154912937071137,-0.9954674694492692,0.0127159962215192,,1.0540925533894594
